customer_id,industry,company_size,lead_source,inquiry_type
A01733,日用品,中規模,展示会,資料請求
A01734,化粧品,小規模,紹介,資料請求
A01735,その他,中規模,Web問い合わせ,サンプル依頼
A01736,日用品,小規模,Web問い合わせ,情報収集
A01737,その他,小規模,営業開拓,見積依頼
A01738,日用品,小規模,展示会,資料請求
A01739,研究開発,小規模,Web問い合わせ,見積依頼
A01740,食品,大規模,Web問い合わせ,資料請求
A01741,その他,小規模,Web問い合わせ,情報収集
A01742,研究開発,小規模,展示会,見積依頼
A01743,化粧品,中規模,営業開拓,サンプル依頼
A01744,その他,中規模,展示会,資料請求
A01745,食品,中規模,Web問い合わせ,見積依頼
A01746,化粧品,小規模,紹介,情報収集
A01747,研究開発,大規模,展示会,資料請求
A01748,日用品,小規模,営業開拓,サンプル依頼
A01749,食品,中規模,Web問い合わせ,見積依頼
A01750,日用品,大規模,営業開拓,サンプル依頼
A01751,日用品,中規模,営業開拓,資料請求
A01752,日用品,中規模,展示会,資料請求
A01753,食品,小規模,Web問い合わせ,見積依頼
A01754,その他,小規模,紹介,サンプル依頼
A01755,食品,大規模,Web問い合わせ,見積依頼
A01756,化粧品,中規模,営業開拓,情報収集
A01757,研究開発,小規模,営業開拓,サンプル依頼
A01758,化粧品,大規模,Web問い合わせ,資料請求
A01759,日用品,小規模,紹介,サンプル依頼
A01760,化粧品,小規模,展示会,情報収集
A01761,研究開発,大規模,紹介,情報収集
A01762,化粧品,中規模,Web問い合わせ,サンプル依頼
A01763,その他,小規模,展示会,資料請求
A01764,研究開発,小規模,展示会,情報収集
A01765,化粧品,大規模,Web問い合わせ,資料請求
A01766,化粧品,中規模,営業開拓,資料請求
A01767,日用品,小規模,展示会,資料請求
A01768,食品,中規模,紹介,サンプル依頼
A01769,化粧品,小規模,展示会,サンプル依頼
A01770,化粧品,大規模,Web問い合わせ,見積依頼
A01771,化粧品,小規模,Web問い合わせ,資料請求
A01772,食品,小規模,Web問い合わせ,資料請求
A01773,日用品,小規模,営業開拓,情報収集
A01774,食品,小規模,展示会,資料請求
A01775,化粧品,小規模,Web問い合わせ,サンプル依頼
A01776,食品,中規模,営業開拓,サンプル依頼
A01777,化粧品,小規模,Web問い合わせ,情報収集
A01778,その他,小規模,展示会,情報収集
A01779,日用品,小規模,Web問い合わせ,資料請求
A01780,化粧品,大規模,Web問い合わせ,見積依頼
A01781,その他,大規模,Web問い合わせ,見積依頼
A01782,化粧品,小規模,Web問い合わせ,見積依頼
A01783,食品,小規模,展示会,情報収集
A01784,化粧品,中規模,Web問い合わせ,サンプル依頼
A01785,研究開発,中規模,営業開拓,資料請求
A01786,研究開発,大規模,Web問い合わせ,サンプル依頼
A01787,食品,小規模,営業開拓,サンプル依頼
A01788,化粧品,小規模,営業開拓,情報収集
A01789,日用品,中規模,展示会,情報収集
A01790,日用品,小規模,展示会,資料請求
A01791,その他,中規模,展示会,資料請求
A01792,食品,大規模,営業開拓,資料請求
A01793,日用品,中規模,紹介,見積依頼
A01794,その他,小規模,Web問い合わせ,サンプル依頼
A01795,化粧品,小規模,Web問い合わせ,資料請求
A01796,研究開発,中規模,Web問い合わせ,資料請求
A01797,日用品,中規模,Web問い合わせ,サンプル依頼
A01798,研究開発,中規模,Web問い合わせ,資料請求
A01799,研究開発,中規模,営業開拓,資料請求
A01800,食品,小規模,Web問い合わせ,情報収集
A01801,研究開発,中規模,紹介,情報収集
A01802,化粧品,中規模,営業開拓,サンプル依頼
A01803,食品,小規模,展示会,サンプル依頼
A01804,化粧品,大規模,Web問い合わせ,資料請求
A01805,食品,中規模,営業開拓,情報収集
A01806,その他,中規模,展示会,資料請求
A01807,その他,中規模,営業開拓,資料請求
A01808,日用品,大規模,紹介,資料請求
A01809,日用品,中規模,Web問い合わせ,情報収集
A01810,日用品,中規模,営業開拓,情報収集
A01811,その他,中規模,営業開拓,情報収集
A01812,その他,大規模,紹介,サンプル依頼
A01813,食品,中規模,展示会,サンプル依頼
A01814,研究開発,小規模,展示会,情報収集
A01815,食品,中規模,営業開拓,サンプル依頼
A01816,食品,小規模,展示会,見積依頼
A01817,化粧品,小規模,紹介,資料請求
A01818,食品,小規模,展示会,情報収集
A01819,化粧品,大規模,展示会,資料請求
A01820,日用品,中規模,Web問い合わせ,見積依頼
A01821,日用品,小規模,展示会,見積依頼
A01822,食品,中規模,営業開拓,資料請求
A01823,食品,小規模,営業開拓,サンプル依頼
A01824,化粧品,中規模,Web問い合わせ,サンプル依頼
A01825,日用品,小規模,展示会,情報収集
A01826,研究開発,小規模,Web問い合わせ,見積依頼
A01827,研究開発,小規模,展示会,見積依頼
A01828,その他,小規模,Web問い合わせ,情報収集
A01829,その他,小規模,Web問い合わせ,資料請求
A01830,研究開発,小規模,紹介,サンプル依頼
A01831,化粧品,中規模,営業開拓,資料請求
A01832,日用品,小規模,Web問い合わせ,資料請求
A01833,その他,中規模,展示会,サンプル依頼
A01834,化粧品,大規模,営業開拓,サンプル依頼
A01835,化粧品,中規模,営業開拓,サンプル依頼
A01836,研究開発,小規模,展示会,資料請求
A01837,化粧品,大規模,紹介,見積依頼
A01838,化粧品,中規模,Web問い合わせ,資料請求
A01839,食品,小規模,展示会,情報収集
A01840,食品,大規模,紹介,見積依頼
A01841,研究開発,小規模,展示会,サンプル依頼
A01842,研究開発,大規模,Web問い合わせ,情報収集
A01843,日用品,大規模,Web問い合わせ,サンプル依頼
A01844,日用品,小規模,Web問い合わせ,サンプル依頼
A01845,その他,小規模,Web問い合わせ,サンプル依頼
A01846,その他,大規模,営業開拓,情報収集
A01847,研究開発,大規模,紹介,サンプル依頼
A01848,食品,小規模,展示会,サンプル依頼
A01849,その他,小規模,紹介,情報収集
A01850,日用品,中規模,紹介,情報収集
A01851,その他,中規模,営業開拓,資料請求
A01852,研究開発,小規模,紹介,情報収集
A01853,食品,大規模,展示会,見積依頼
A01854,日用品,中規模,Web問い合わせ,資料請求
A01855,化粧品,中規模,Web問い合わせ,見積依頼
A01856,化粧品,中規模,展示会,資料請求
A01857,化粧品,中規模,営業開拓,見積依頼
A01858,食品,小規模,Web問い合わせ,サンプル依頼
A01859,食品,小規模,Web問い合わせ,情報収集
A01860,化粧品,大規模,紹介,サンプル依頼
A01861,化粧品,中規模,営業開拓,サンプル依頼
A01862,日用品,中規模,展示会,見積依頼
A01863,化粧品,大規模,営業開拓,サンプル依頼
A01864,化粧品,小規模,Web問い合わせ,情報収集
A01865,化粧品,小規模,展示会,サンプル依頼
A01866,その他,小規模,紹介,サンプル依頼
A01867,日用品,小規模,Web問い合わせ,資料請求
A01868,化粧品,中規模,展示会,資料請求
A01869,日用品,中規模,営業開拓,サンプル依頼
A01870,化粧品,大規模,紹介,資料請求
A01871,その他,小規模,営業開拓,見積依頼
A01872,化粧品,小規模,営業開拓,資料請求
A01873,日用品,小規模,展示会,情報収集
A01874,化粧品,小規模,営業開拓,サンプル依頼
A01875,研究開発,小規模,展示会,サンプル依頼
A01876,日用品,小規模,Web問い合わせ,サンプル依頼
A01877,食品,中規模,展示会,情報収集
A01878,化粧品,中規模,営業開拓,資料請求
A01879,日用品,小規模,展示会,情報収集
A01880,化粧品,中規模,Web問い合わせ,サンプル依頼
A01881,化粧品,中規模,展示会,サンプル依頼
A01882,化粧品,中規模,Web問い合わせ,情報収集
A01883,食品,小規模,展示会,資料請求
A01884,食品,小規模,紹介,資料請求
A01885,その他,中規模,Web問い合わせ,資料請求
A01886,その他,大規模,Web問い合わせ,資料請求
A01887,研究開発,大規模,展示会,資料請求
A01888,その他,中規模,営業開拓,資料請求
A01889,化粧品,小規模,展示会,資料請求
A01890,化粧品,小規模,Web問い合わせ,サンプル依頼
A01891,食品,小規模,Web問い合わせ,サンプル依頼
A01892,日用品,小規模,Web問い合わせ,資料請求
A01893,研究開発,小規模,営業開拓,情報収集
A01894,その他,大規模,Web問い合わせ,見積依頼
A01895,化粧品,小規模,Web問い合わせ,サンプル依頼
A01896,食品,中規模,営業開拓,資料請求
A01897,研究開発,小規模,営業開拓,見積依頼
A01898,日用品,小規模,Web問い合わせ,情報収集
A01899,日用品,中規模,紹介,見積依頼
A01900,食品,小規模,Web問い合わせ,サンプル依頼
A01901,その他,中規模,展示会,見積依頼
A01902,日用品,大規模,営業開拓,見積依頼
A01903,食品,中規模,Web問い合わせ,見積依頼
A01904,化粧品,小規模,Web問い合わせ,サンプル依頼
A01905,食品,小規模,展示会,見積依頼
A01906,化粧品,小規模,Web問い合わせ,資料請求
A01907,研究開発,小規模,営業開拓,見積依頼
A01908,化粧品,小規模,展示会,見積依頼
A01909,食品,中規模,Web問い合わせ,資料請求
A01910,研究開発,大規模,展示会,見積依頼
A01911,研究開発,小規模,紹介,サンプル依頼
A01912,研究開発,大規模,営業開拓,情報収集
A01913,化粧品,中規模,Web問い合わせ,資料請求
A01914,日用品,小規模,紹介,サンプル依頼
A01915,日用品,小規模,Web問い合わせ,情報収集
A01916,食品,小規模,Web問い合わせ,見積依頼
A01917,その他,中規模,展示会,サンプル依頼
A01918,食品,小規模,Web問い合わせ,サンプル依頼
A01919,その他,小規模,営業開拓,情報収集
A01920,食品,中規模,紹介,サンプル依頼
A01921,日用品,中規模,展示会,サンプル依頼
A01922,食品,小規模,Web問い合わせ,見積依頼
A01923,化粧品,小規模,展示会,サンプル依頼
A01924,研究開発,中規模,営業開拓,見積依頼
A01925,化粧品,中規模,Web問い合わせ,資料請求
A01926,日用品,中規模,Web問い合わせ,サンプル依頼
A01927,研究開発,中規模,Web問い合わせ,資料請求
A01928,研究開発,小規模,展示会,情報収集
A01929,日用品,中規模,紹介,サンプル依頼
A01930,化粧品,小規模,営業開拓,情報収集
A01931,食品,小規模,紹介,資料請求
A01932,研究開発,大規模,紹介,見積依頼
A01933,日用品,中規模,営業開拓,サンプル依頼
A01934,日用品,中規模,紹介,見積依頼
A01935,日用品,大規模,Web問い合わせ,資料請求
A01936,その他,小規模,Web問い合わせ,情報収集
A01937,化粧品,小規模,展示会,資料請求
A01938,日用品,中規模,Web問い合わせ,情報収集
A01939,化粧品,中規模,展示会,情報収集
A01940,食品,中規模,紹介,資料請求
A01941,食品,中規模,営業開拓,サンプル依頼
A01942,化粧品,小規模,営業開拓,サンプル依頼
A01943,食品,小規模,Web問い合わせ,情報収集
A01944,化粧品,大規模,Web問い合わせ,サンプル依頼
A01945,化粧品,中規模,Web問い合わせ,見積依頼
A01946,食品,中規模,展示会,資料請求
A01947,化粧品,小規模,営業開拓,資料請求
A01948,研究開発,小規模,Web問い合わせ,見積依頼
A01949,食品,中規模,展示会,資料請求
A01950,食品,小規模,営業開拓,サンプル依頼
A01951,研究開発,大規模,紹介,サンプル依頼
A01952,化粧品,大規模,営業開拓,情報収集
A01953,日用品,小規模,Web問い合わせ,サンプル依頼
A01954,食品,中規模,紹介,サンプル依頼
A01955,化粧品,小規模,展示会,サンプル依頼
A01956,化粧品,大規模,展示会,情報収集
A01957,化粧品,小規模,Web問い合わせ,情報収集
A01958,研究開発,中規模,営業開拓,サンプル依頼
A01959,化粧品,小規模,営業開拓,資料請求
A01960,化粧品,小規模,紹介,サンプル依頼
A01961,日用品,中規模,展示会,資料請求
A01962,食品,大規模,展示会,資料請求
A01963,日用品,大規模,展示会,サンプル依頼
A01964,食品,小規模,紹介,資料請求
A01965,食品,小規模,営業開拓,見積依頼
A01966,化粧品,小規模,Web問い合わせ,サンプル依頼
A01967,食品,小規模,営業開拓,資料請求
A01968,その他,小規模,展示会,資料請求
A01969,食品,中規模,Web問い合わせ,サンプル依頼
A01970,化粧品,中規模,展示会,情報収集
A01971,食品,小規模,営業開拓,見積依頼
A01972,化粧品,中規模,Web問い合わせ,資料請求
A01973,化粧品,小規模,営業開拓,資料請求
A01974,化粧品,中規模,Web問い合わせ,資料請求
A01975,食品,中規模,展示会,情報収集
A01976,研究開発,小規模,紹介,サンプル依頼
A01977,研究開発,小規模,営業開拓,情報収集
A01978,食品,大規模,Web問い合わせ,資料請求
A01979,日用品,小規模,Web問い合わせ,資料請求
A01980,化粧品,中規模,営業開拓,情報収集
A01981,研究開発,中規模,紹介,見積依頼
A01982,食品,小規模,Web問い合わせ,資料請求
A01983,化粧品,小規模,Web問い合わせ,サンプル依頼
A01984,日用品,小規模,紹介,情報収集
A01985,研究開発,小規模,Web問い合わせ,資料請求
A01986,化粧品,大規模,展示会,資料請求
A01987,化粧品,中規模,紹介,情報収集
A01988,化粧品,中規模,Web問い合わせ,情報収集
A01989,日用品,大規模,展示会,資料請求
A01990,食品,小規模,展示会,資料請求
A01991,研究開発,小規模,Web問い合わせ,資料請求
A01992,その他,中規模,紹介,資料請求
A01993,食品,中規模,紹介,サンプル依頼
A01994,日用品,小規模,営業開拓,資料請求
A01995,食品,小規模,営業開拓,資料請求
A01996,化粧品,中規模,営業開拓,情報収集
A01997,食品,中規模,紹介,資料請求
A01998,日用品,中規模,展示会,資料請求
A01999,食品,大規模,Web問い合わせ,見積依頼
A02000,その他,小規模,展示会,情報収集
A02001,食品,中規模,営業開拓,資料請求
A02002,研究開発,小規模,紹介,情報収集
A02003,化粧品,大規模,展示会,資料請求
A02004,食品,小規模,展示会,情報収集
A02005,日用品,大規模,Web問い合わせ,資料請求
A02006,食品,中規模,営業開拓,見積依頼
A02007,日用品,小規模,営業開拓,サンプル依頼
A02008,食品,小規模,営業開拓,情報収集
A02009,化粧品,中規模,紹介,資料請求
A02010,日用品,大規模,紹介,見積依頼
A02011,研究開発,中規模,営業開拓,資料請求
A02012,化粧品,小規模,展示会,見積依頼
A02013,その他,小規模,Web問い合わせ,資料請求
A02014,化粧品,大規模,Web問い合わせ,見積依頼
A02015,その他,小規模,Web問い合わせ,資料請求
A02016,化粧品,中規模,営業開拓,見積依頼
A02017,その他,中規模,展示会,情報収集
A02018,その他,小規模,Web問い合わせ,サンプル依頼
A02019,食品,大規模,Web問い合わせ,見積依頼
A02020,食品,小規模,Web問い合わせ,資料請求
A02021,食品,小規模,Web問い合わせ,サンプル依頼
A02022,化粧品,小規模,紹介,情報収集
A02023,その他,小規模,営業開拓,サンプル依頼
A02024,日用品,小規模,Web問い合わせ,サンプル依頼
A02025,研究開発,小規模,Web問い合わせ,サンプル依頼
A02026,日用品,大規模,展示会,サンプル依頼
A02027,化粧品,大規模,Web問い合わせ,情報収集
A02028,その他,小規模,展示会,資料請求
A02029,研究開発,中規模,営業開拓,サンプル依頼
A02030,研究開発,中規模,紹介,資料請求
A02031,日用品,中規模,Web問い合わせ,情報収集
A02032,その他,中規模,Web問い合わせ,サンプル依頼
A02033,日用品,大規模,営業開拓,見積依頼
A02034,研究開発,中規模,Web問い合わせ,サンプル依頼
A02035,その他,大規模,紹介,情報収集
A02036,日用品,小規模,Web問い合わせ,情報収集
A02037,食品,中規模,Web問い合わせ,サンプル依頼
A02038,日用品,小規模,紹介,資料請求
A02039,研究開発,小規模,紹介,見積依頼
A02040,化粧品,小規模,紹介,見積依頼
A02041,日用品,小規模,Web問い合わせ,サンプル依頼
A02042,化粧品,中規模,営業開拓,サンプル依頼
A02043,日用品,小規模,紹介,資料請求
A02044,研究開発,小規模,Web問い合わせ,資料請求
A02045,日用品,中規模,Web問い合わせ,資料請求
A02046,その他,小規模,紹介,資料請求
A02047,食品,中規模,展示会,情報収集
A02048,食品,中規模,Web問い合わせ,情報収集
A02049,日用品,中規模,紹介,情報収集
A02050,食品,小規模,Web問い合わせ,サンプル依頼
A02051,その他,大規模,紹介,サンプル依頼
A02052,日用品,小規模,紹介,情報収集
A02053,食品,小規模,展示会,サンプル依頼
A02054,食品,小規模,営業開拓,情報収集
A02055,日用品,小規模,Web問い合わせ,資料請求
A02056,食品,中規模,営業開拓,見積依頼
A02057,化粧品,小規模,紹介,情報収集
A02058,食品,小規模,紹介,資料請求
A02059,日用品,大規模,展示会,サンプル依頼
A02060,化粧品,小規模,Web問い合わせ,サンプル依頼
A02061,研究開発,小規模,営業開拓,見積依頼
A02062,研究開発,中規模,営業開拓,情報収集
A02063,化粧品,中規模,展示会,見積依頼
A02064,食品,大規模,展示会,資料請求
A02065,日用品,小規模,営業開拓,見積依頼
A02066,化粧品,小規模,営業開拓,サンプル依頼
A02067,食品,中規模,営業開拓,情報収集
A02068,化粧品,小規模,営業開拓,サンプル依頼
A02069,研究開発,中規模,展示会,資料請求
A02070,食品,中規模,Web問い合わせ,資料請求
A02071,化粧品,小規模,営業開拓,見積依頼
A02072,その他,小規模,営業開拓,サンプル依頼
A02073,研究開発,小規模,Web問い合わせ,サンプル依頼
A02074,日用品,大規模,展示会,情報収集
A02075,化粧品,中規模,Web問い合わせ,資料請求
A02076,その他,小規模,営業開拓,情報収集
A02077,食品,小規模,営業開拓,情報収集
A02078,化粧品,小規模,Web問い合わせ,資料請求
A02079,化粧品,中規模,紹介,サンプル依頼
A02080,食品,小規模,Web問い合わせ,資料請求
A02081,食品,中規模,Web問い合わせ,資料請求
A02082,研究開発,小規模,Web問い合わせ,サンプル依頼
A02083,研究開発,小規模,展示会,サンプル依頼
A02084,その他,小規模,Web問い合わせ,資料請求
A02085,食品,中規模,展示会,資料請求
A02086,日用品,大規模,紹介,サンプル依頼
A02087,化粧品,中規模,展示会,情報収集
A02088,研究開発,小規模,Web問い合わせ,サンプル依頼
A02089,日用品,小規模,営業開拓,サンプル依頼
A02090,化粧品,小規模,営業開拓,見積依頼
A02091,食品,小規模,Web問い合わせ,見積依頼
A02092,化粧品,中規模,Web問い合わせ,見積依頼
A02093,化粧品,小規模,展示会,情報収集
A02094,日用品,小規模,Web問い合わせ,資料請求
A02095,食品,中規模,営業開拓,資料請求
A02096,化粧品,中規模,紹介,情報収集
A02097,その他,大規模,Web問い合わせ,サンプル依頼
A02098,化粧品,中規模,Web問い合わせ,見積依頼
A02099,食品,大規模,営業開拓,資料請求
A02100,食品,小規模,展示会,見積依頼
A02101,食品,中規模,紹介,サンプル依頼
A02102,その他,小規模,紹介,情報収集
A02103,その他,中規模,Web問い合わせ,情報収集
A02104,その他,中規模,営業開拓,資料請求
A02105,化粧品,大規模,紹介,サンプル依頼
A02106,化粧品,中規模,紹介,情報収集
A02107,日用品,中規模,展示会,情報収集
A02108,その他,小規模,展示会,見積依頼
A02109,食品,中規模,紹介,資料請求
A02110,日用品,中規模,展示会,情報収集
A02111,化粧品,小規模,Web問い合わせ,資料請求
A02112,日用品,中規模,営業開拓,資料請求
A02113,その他,小規模,Web問い合わせ,情報収集
A02114,日用品,小規模,展示会,資料請求
A02115,日用品,大規模,営業開拓,サンプル依頼
A02116,食品,中規模,展示会,見積依頼
A02117,日用品,中規模,営業開拓,サンプル依頼
A02118,化粧品,中規模,営業開拓,資料請求
A02119,化粧品,中規模,紹介,資料請求
A02120,化粧品,小規模,営業開拓,サンプル依頼
A02121,日用品,小規模,紹介,資料請求
A02122,その他,中規模,Web問い合わせ,資料請求
A02123,食品,中規模,紹介,情報収集
A02124,食品,中規模,営業開拓,情報収集
A02125,食品,中規模,Web問い合わせ,情報収集
A02126,研究開発,中規模,Web問い合わせ,情報収集
A02127,日用品,小規模,展示会,見積依頼
A02128,食品,小規模,Web問い合わせ,資料請求
A02129,食品,中規模,Web問い合わせ,サンプル依頼
A02130,化粧品,中規模,Web問い合わせ,見積依頼
A02131,化粧品,小規模,Web問い合わせ,情報収集
A02132,化粧品,中規模,Web問い合わせ,資料請求
A02133,研究開発,小規模,Web問い合わせ,情報収集
A02134,化粧品,中規模,展示会,サンプル依頼
A02135,食品,小規模,Web問い合わせ,資料請求
A02136,化粧品,小規模,営業開拓,見積依頼
A02137,日用品,大規模,営業開拓,サンプル依頼
A02138,その他,中規模,紹介,サンプル依頼
A02139,日用品,中規模,Web問い合わせ,情報収集
A02140,その他,中規模,Web問い合わせ,サンプル依頼
A02141,化粧品,中規模,展示会,情報収集
A02142,その他,小規模,Web問い合わせ,サンプル依頼
A02143,化粧品,中規模,展示会,情報収集
A02144,食品,中規模,営業開拓,資料請求
A02145,食品,小規模,展示会,資料請求
A02146,食品,中規模,紹介,情報収集
A02147,食品,小規模,Web問い合わせ,サンプル依頼
A02148,化粧品,小規模,営業開拓,サンプル依頼
A02149,化粧品,大規模,営業開拓,見積依頼
A02150,食品,小規模,展示会,サンプル依頼
A02151,化粧品,中規模,紹介,見積依頼
A02152,研究開発,小規模,営業開拓,情報収集
A02153,食品,中規模,展示会,資料請求
A02154,日用品,小規模,紹介,情報収集
A02155,日用品,小規模,展示会,サンプル依頼
A02156,化粧品,大規模,展示会,サンプル依頼
A02157,その他,大規模,営業開拓,見積依頼
A02158,化粧品,小規模,展示会,資料請求
A02159,その他,小規模,展示会,資料請求
A02160,化粧品,中規模,Web問い合わせ,資料請求
A02161,食品,中規模,Web問い合わせ,サンプル依頼
A02162,日用品,中規模,Web問い合わせ,情報収集
A02163,その他,小規模,Web問い合わせ,見積依頼
A02164,食品,小規模,展示会,サンプル依頼
A02165,研究開発,中規模,Web問い合わせ,サンプル依頼
A02166,食品,中規模,展示会,情報収集
A02167,化粧品,中規模,展示会,資料請求
A02168,食品,小規模,紹介,資料請求
A02169,研究開発,中規模,Web問い合わせ,情報収集
A02170,化粧品,小規模,紹介,見積依頼
A02171,その他,大規模,紹介,見積依頼
A02172,研究開発,小規模,営業開拓,資料請求
A02173,化粧品,小規模,Web問い合わせ,サンプル依頼
A02174,研究開発,中規模,Web問い合わせ,情報収集
A02175,その他,小規模,Web問い合わせ,情報収集
A02176,化粧品,小規模,Web問い合わせ,サンプル依頼
A02177,日用品,小規模,展示会,見積依頼
A02178,化粧品,小規模,営業開拓,サンプル依頼
A02179,食品,大規模,営業開拓,資料請求
A02180,研究開発,小規模,Web問い合わせ,資料請求
A02181,研究開発,中規模,展示会,サンプル依頼
A02182,研究開発,小規模,営業開拓,資料請求
A02183,研究開発,中規模,展示会,資料請求
A02184,研究開発,小規模,Web問い合わせ,資料請求
A02185,日用品,大規模,展示会,サンプル依頼
A02186,その他,中規模,営業開拓,情報収集
A02187,その他,小規模,営業開拓,資料請求
A02188,食品,小規模,営業開拓,資料請求
A02189,化粧品,小規模,営業開拓,見積依頼
A02190,その他,大規模,紹介,資料請求
A02191,研究開発,中規模,Web問い合わせ,資料請求
A02192,日用品,小規模,Web問い合わせ,見積依頼
A02193,研究開発,小規模,展示会,資料請求
A02194,その他,中規模,営業開拓,見積依頼
A02195,化粧品,小規模,展示会,サンプル依頼
A02196,日用品,小規模,営業開拓,資料請求
A02197,日用品,中規模,営業開拓,資料請求
A02198,日用品,小規模,Web問い合わせ,資料請求
A02199,化粧品,小規模,展示会,サンプル依頼
A02200,その他,小規模,営業開拓,資料請求
A02201,日用品,中規模,Web問い合わせ,情報収集
A02202,その他,中規模,紹介,サンプル依頼
A02203,化粧品,小規模,展示会,情報収集
A02204,化粧品,中規模,営業開拓,資料請求
A02205,日用品,大規模,紹介,サンプル依頼
A02206,化粧品,小規模,展示会,見積依頼
A02207,研究開発,中規模,営業開拓,情報収集
A02208,食品,大規模,Web問い合わせ,情報収集
A02209,化粧品,小規模,展示会,情報収集
A02210,化粧品,小規模,紹介,資料請求
A02211,その他,大規模,展示会,資料請求
A02212,食品,小規模,紹介,情報収集
A02213,日用品,中規模,展示会,情報収集
A02214,研究開発,大規模,営業開拓,情報収集
A02215,その他,大規模,展示会,情報収集
A02216,その他,小規模,Web問い合わせ,見積依頼
A02217,化粧品,中規模,Web問い合わせ,見積依頼
A02218,化粧品,小規模,Web問い合わせ,資料請求
A02219,その他,小規模,紹介,サンプル依頼
A02220,化粧品,小規模,営業開拓,見積依頼
A02221,その他,小規模,展示会,情報収集
A02222,食品,大規模,展示会,資料請求
A02223,日用品,小規模,展示会,情報収集
A02224,食品,大規模,営業開拓,資料請求
A02225,研究開発,中規模,展示会,サンプル依頼
A02226,日用品,小規模,紹介,資料請求
A02227,その他,中規模,営業開拓,サンプル依頼
A02228,食品,小規模,紹介,サンプル依頼
A02229,化粧品,小規模,営業開拓,資料請求
A02230,その他,小規模,営業開拓,サンプル依頼
A02231,その他,中規模,営業開拓,見積依頼
A02232,化粧品,大規模,営業開拓,資料請求
A02233,化粧品,小規模,Web問い合わせ,サンプル依頼
A02234,食品,中規模,営業開拓,サンプル依頼
A02235,化粧品,中規模,展示会,情報収集
A02236,日用品,小規模,Web問い合わせ,資料請求
A02237,その他,中規模,紹介,情報収集
A02238,食品,大規模,営業開拓,情報収集
A02239,食品,中規模,紹介,資料請求
A02240,食品,小規模,Web問い合わせ,見積依頼
A02241,研究開発,中規模,Web問い合わせ,サンプル依頼
A02242,化粧品,小規模,Web問い合わせ,情報収集
A02243,化粧品,中規模,紹介,サンプル依頼
A02244,研究開発,中規模,営業開拓,サンプル依頼
A02245,日用品,小規模,Web問い合わせ,見積依頼
A02246,化粧品,中規模,紹介,サンプル依頼
A02247,食品,小規模,Web問い合わせ,サンプル依頼
A02248,日用品,小規模,Web問い合わせ,見積依頼
A02249,化粧品,小規模,展示会,資料請求
A02250,研究開発,大規模,紹介,資料請求
A02251,研究開発,中規模,展示会,情報収集
A02252,食品,中規模,営業開拓,資料請求
A02253,研究開発,小規模,紹介,見積依頼
A02254,化粧品,小規模,展示会,情報収集
A02255,研究開発,小規模,Web問い合わせ,資料請求
A02256,化粧品,小規模,営業開拓,サンプル依頼
A02257,その他,小規模,Web問い合わせ,情報収集
A02258,食品,中規模,Web問い合わせ,サンプル依頼
A02259,その他,小規模,Web問い合わせ,資料請求
A02260,その他,大規模,Web問い合わせ,資料請求
A02261,化粧品,小規模,営業開拓,見積依頼
A02262,化粧品,中規模,Web問い合わせ,資料請求
A02263,化粧品,中規模,営業開拓,サンプル依頼
A02264,化粧品,中規模,営業開拓,情報収集
A02265,研究開発,大規模,Web問い合わせ,資料請求
A02266,化粧品,中規模,展示会,見積依頼
A02267,食品,小規模,営業開拓,見積依頼
A02268,食品,大規模,Web問い合わせ,情報収集
A02269,その他,中規模,Web問い合わせ,情報収集
A02270,食品,大規模,Web問い合わせ,見積依頼
A02271,化粧品,大規模,営業開拓,資料請求
A02272,食品,中規模,営業開拓,見積依頼
A02273,食品,小規模,Web問い合わせ,資料請求
A02274,その他,小規模,展示会,サンプル依頼
A02275,食品,小規模,営業開拓,情報収集
A02276,日用品,中規模,営業開拓,見積依頼
A02277,その他,小規模,Web問い合わせ,情報収集
A02278,食品,小規模,紹介,資料請求
A02279,食品,中規模,紹介,見積依頼
A02280,その他,小規模,営業開拓,情報収集
A02281,化粧品,中規模,展示会,資料請求
A02282,その他,中規模,Web問い合わせ,資料請求
A02283,食品,中規模,Web問い合わせ,見積依頼
A02284,化粧品,中規模,紹介,資料請求
A02285,研究開発,小規模,Web問い合わせ,サンプル依頼
A02286,その他,中規模,紹介,見積依頼
A02287,化粧品,小規模,営業開拓,サンプル依頼
A02288,食品,大規模,展示会,見積依頼
A02289,化粧品,大規模,Web問い合わせ,見積依頼
A02290,食品,大規模,営業開拓,見積依頼
A02291,その他,小規模,紹介,情報収集
A02292,化粧品,中規模,展示会,サンプル依頼
A02293,日用品,中規模,展示会,情報収集
A02294,その他,小規模,営業開拓,サンプル依頼
A02295,その他,中規模,Web問い合わせ,情報収集
A02296,その他,大規模,展示会,資料請求
A02297,食品,小規模,展示会,見積依頼
A02298,化粧品,中規模,Web問い合わせ,資料請求
A02299,化粧品,小規模,紹介,情報収集
A02300,化粧品,小規模,営業開拓,サンプル依頼
A02301,日用品,中規模,営業開拓,資料請求
A02302,食品,小規模,営業開拓,サンプル依頼
A02303,その他,中規模,展示会,見積依頼
A02304,食品,小規模,営業開拓,サンプル依頼
A02305,研究開発,小規模,展示会,サンプル依頼
A02306,日用品,小規模,営業開拓,サンプル依頼
A02307,日用品,大規模,展示会,情報収集
A02308,食品,小規模,展示会,資料請求
A02309,その他,小規模,展示会,資料請求
